Episode;StepsNeeded
1;197
2;203
3;181
4;196
5;207
6;177
7;168
8;185
9;204
10;183
11;159
12;211
13;200
14;184
15;197
16;198
17;165
18;167
19;190
20;184
21;197
22;193
23;184
24;187
25;187
26;226
27;178
28;226
29;177
30;195
31;188
32;178
33;203
34;173
35;199
36;197
37;185
38;199
39;169
40;199
41;189
42;176
43;188
44;183
45;191
46;186
47;196
48;179
49;187
50;179
